EmpID,PerfScoreID,Salary,PositionID,Sex,Absences
87220,3,93396,14,F,18
71051,3,46428,29,M ,16
54722,1,66825,21,F,2
40110,1,72640,22,F,8
21618,3,54285,21,F,4
18710,3,61355,5,F,18
15040,2,64397,16,F,16
50380,4,178000,20,M ,18
12527,2,105688,23,F,13
66885,3,46335,22,M ,13
51897,1,62810,21,M ,17
65157,3,74241,29,F,6
58041,4,88527,5,F,17
26915,3,54132,13,F,14
85159,3,47001,4,M ,5
90269,2,74326,3,F,3
78175,2,58523,17,F,20
34486,3,55578,21,M ,2
78310,3,56339,7,F,12
55473,1,50373,29,M ,10
51847,4,61729,28,M ,11
74570,3,74813,26,F,5
57809,3,55425,22,M ,15
65864,3,59370,23,M ,11
30191,2,66441,24,F,18
30405,2,63108,8,F,13
59326,2,51920,17,F,5
85983,3,93046,2,F,13
37875,3,46428,21,M ,16
34590,1,70545,1,M ,20
40312,4,50373,5,F,16
92738,1,52177,21,M ,15
53419,3,50373,13,F,5
39138,2,58371,20,F,7
96309,1,72640,17,M ,17
29065,1,93206,20,F,11
98662,4,96820,26,F,8
87736,4,45395,8,F,1
10974,1,58523,2,F,3
30835,2,84903,26,F,17
59641,2,50482,12,F,11
53302,1,82758,8,M ,3
92403,2,68407,9,F,16
18631,2,61154,11,F,13
51630,4,60120,3,M ,2
70171,1,68182,19,F,4
50225,4,45433,1,F,12
47681,2,62065,13,F,10
61738,3,51044,5,M ,20
83944,2,59370,13,F,9
92613,2,47434,23,M ,4
89780,2,60436,1,M ,16
74224,2,58709,22,M ,1
41430,2,68678,13,F,12
24023,2,107226,7,M ,6
42185,2,64991,25,M ,17
65676,1,68099,2,M ,15
88261,4,62425,10,F,13
18025,2,68829,15,F,20
70754,3,61656,7,M ,16
25097,2,96820,29,F,6
67879,2,55000,23,M ,11
41773,2,57954,11,M ,6
81674,4,89292,16,M ,9
11871,1,72609,26,F,15
23361,3,92329,1,F,16
90139,4,56294,19,M ,15
67890,1,55965,6,M ,14
81198,4,64397,29,M ,13
69517,1,58709,20,F,5
13018,2,58530,30,F,7
61593,4,52057,1,F,12
97945,4,96820,16,M ,17
20461,1,61555,19,F,20
12637,1,55800,7,F,3
79234,1,88527,22,M ,9
97289,2,46837,27,M ,11
20372,4,46664,5,F,1
18685,2,72202,18,F,17
36278,3,58370,12,F,19
54868,1,55800,16,M ,13
24143,1,60120,19,M ,16
54680,2,57859,24,F,11
98813,1,57575,28,F,3
87538,2,62810,2,M ,9
30995,1,107226,25,F,15
70295,3,87565,12,F,9
84932,1,82758,21,M ,15
53279,3,74226,18,M ,10
26298,3,60656,28,M ,20
48155,2,76029,28,M ,18
21880,4,47750,12,F,15
18765,3,250000,25,F,8
87264,2,71860,20,M ,18
22314,4,63676,13,M ,11
32095,2,47211,4,M ,13
21498,3,47961,27,M ,15
90539,4,53189,24,M ,4
14670,1,89292,11,M ,13
82834,2,52984,6,F,3
80716,1,52788,23,F,6
63012,2,60724,19,F,3
72177,4,63813,23,F,12
76241,1,64919,19,F,17
60588,1,63478,15,F,20
46165,4,55722,12,F,4
91885,4,52674,21,F,8
41029,4,63051,25,M ,20
25908,2,60627,14,M ,8
88127,2,66074,22,M ,3
51830,4,77692,3,M ,16
65317,2,55315,13,M ,19
14868,3,57859,2,M ,13
86510,1,47434,19,F,10
70964,2,63108,10,M ,14
98817,4,72202,14,F,17
95177,1,68182,10,M ,12
18398,2,63051,20,M ,13
67220,4,60724,20,M ,16
43703,4,58273,23,M ,16
89998,2,64955,25,M ,15
53238,3,72460,5,M ,5
93777,4,180000,28,F,19
43561,4,50482,3,F,5
95328,1,47750,28,F,3
89704,2,70545,25,M ,12
53690,2,63003,25,M ,9
17885,4,114800,23,M ,5
14808,2,72460,11,F,17
33806,4,95660,7,F,12
36672,2,64995,29,M ,17
41507,2,48285,27,F,11
19877,2,74417,29,F,14
13731,2,65893,25,F,2
42674,1,106367,20,M ,11
81935,2,68051,22,F,12
23591,4,63381,17,F,1
88661,3,88527,5,M ,14
95302,3,46664,13,F,17
64727,4,68678,23,F,5
14454,2,120000,25,F,1
32533,2,59231,17,F,19
36241,1,58939,22,M ,2
60609,3,46428,2,F,4
66249,1,59231,7,M ,9
58644,1,110000,16,M ,12
64848,3,59144,11,M ,17
56183,4,72460,15,M ,14
39381,4,64991,7,F,4
47026,4,64520,12,M ,18
29092,4,57954,5,F,1
82902,4,62425,12,M ,8
54500,2,64057,7,M ,4
81281,1,70131,29,M ,2
19398,3,62425,9,M ,10
11712,3,52505,22,M ,14
72729,4,52624,16,M ,15
11347,4,97999,13,M ,2
51260,1,97999,22,M ,6
62033,4,74417,6,F,2
50255,2,51908,9,M ,10
38201,1,53018,27,M ,19
22940,2,74226,8,M ,15
92609,2,59365,14,M ,9
10832,3,62425,1,F,5
46297,4,64724,17,F,13
11870,1,93396,2,M ,4
31227,3,56147,27,F,13
59768,1,105700,26,F,15
64269,3,61355,1,M ,11
48165,2,59892,14,M ,16
73822,3,68898,24,M ,13
42718,3,68051,28,M ,20
72529,2,157000,20,F,1
99121,2,58939,28,M ,17
77045,2,64520,7,M ,19
92491,3,60724,23,M ,1
26291,4,54237,19,M ,10
83658,3,50825,17,F,19
26967,3,63676,15,M ,2
67343,4,64397,18,F,3
87023,2,47211,13,M ,12
47226,1,99351,4,F,1
95931,4,52057,26,F,11
63318,1,60120,21,F,17
26525,3,63003,27,M ,12
91793,4,65902,29,F,5
52921,2,67251,24,M ,2
14982,2,60436,26,M ,2
41063,4,62061,23,M ,9
42001,2,64816,26,M ,11
38786,2,64520,12,F,11
24241,1,60656,1,F,4
27332,2,74669,1,M ,4
53048,4,63878,22,M ,7
11988,1,63515,16,F,16
82054,2,58275,17,F,10
75363,2,71860,22,F,12
10893,4,74312,27,M ,4
55896,4,58207,30,M ,3
86058,3,71860,18,M ,4
70942,2,48513,11,M ,10
55206,1,46998,3,F,17
18225,4,66738,11,F,20
43972,4,55875,7,F,2
16651,4,55000,18,F,7
84558,2,57575,4,F,13
66862,3,47837,28,M ,15
89936,1,110929,6,F,7
92384,3,138888,11,F,12
25936,1,97999,18,F,10
95753,4,57815,5,M ,11
36431,1,47434,12,M ,8
74445,2,59365,13,F,3
94532,3,52674,4,M ,4
83332,4,178000,12,M ,11
65831,3,105700,8,F,16
69618,1,75281,3,M ,8
91927,2,48888,18,M ,18
32789,3,49920,2,F,9
13658,4,61656,29,M ,8
28971,2,53171,26,M ,2
95025,3,65310,13,M ,4
11174,4,48888,29,F,3
67133,2,88976,4,M ,13
31518,4,84903,7,M ,18
61927,3,62162,14,F,6
36655,2,51044,21,M ,16
38031,3,89883,24,F,7
26685,2,66593,29,M ,14
86116,3,48413,20,M ,13
67977,2,60120,1,F,20
71084,4,50482,7,F,9
32500,3,51505,9,M ,16
46772,3,92328,17,M ,20
36340,2,51777,12,M ,18
35271,1,68051,3,M ,11
72044,3,63478,13,M ,14
79871,3,51777,5,M ,16
34190,4,70187,21,M ,19
41314,4,89883,10,M ,9
87068,1,63478,3,F,13
62926,4,69340,9,M ,7
25458,3,66074,7,M ,18
77669,3,70545,2,M ,19
50730,1,63515,25,M ,8
76475,2,93046,8,F,12
84522,1,58207,2,M ,10
72365,3,63003,19,F,5
11972,1,64520,27,F,3
72067,2,75188,22,M ,2
60596,3,46998,11,M ,2
62785,3,70507,1,M ,11
67434,1,56147,4,F,2
62320,1,86214,21,F,9
17891,1,59370,19,F,19
66753,1,64066,22,M ,1
73189,3,52087,6,F,3
95041,1,83667,23,M ,1
30064,1,64375,24,M ,9
91897,3,63381,29,F,7
79046,2,68678,2,M ,11
86323,4,74226,11,M ,15
69164,3,92329,16,F,18
13988,4,100416,5,M ,12
49605,4,63051,22,M ,2
56769,1,99020,16,F,19
61043,2,45046,29,M ,14
75445,1,63676,13,F,4
43382,4,57975,17,F,16
38785,4,53018,14,F,11
50450,4,62957,21,F,20
40151,4,64738,8,F,18
10778,1,114800,27,F,14
81050,1,52505,22,F,14
55224,4,63003,4,M ,18
75813,2,53018,7,M ,10
26290,3,47961,8,M ,16
34843,2,52177,2,M ,6
81458,2,62061,29,M ,20
38214,3,74326,25,F,15
24166,2,55425,22,M ,9
67397,3,77915,5,F,4
53576,2,60436,10,F,7
89830,3,53018,15,F,9
82373,4,53250,1,F,11
74873,1,57748,13,M ,9
37003,3,60120,17,M ,15
30969,4,63973,24,F,5
64036,4,45433,8,F,7
94354,4,54285,23,F,3
86206,1,100416,23,F,15
25784,3,170500,17,F,10
56953,4,63430,19,M ,17
79682,1,50923,29,M ,1
16411,2,66593,30,M ,19
77812,3,110929,4,F,15
60945,1,54828,24,M ,15
30803,4,100416,12,M ,8
86356,4,55000,8,M ,13
46769,4,55315,1,M ,2
58233,3,45069,13,F,8
57453,3,140920,1,M ,7
23928,4,46428,14,F,1
30987,4,101199,4,M ,4
48222,2,220450,22,M ,7
57394,3,70621,22,F,12
50185,4,61844,24,M ,6
38589,2,66808,12,M ,14
69613,2,67237,10,F,11
66210,3,64021,29,F,7
55668,3,59124,21,F,11
43514,2,74312,10,F,15
96338,3,60436,9,M ,5
79074,2,53564,23,F,15
65075,4,97999,28,M ,13
95637,2,52177,9,M ,8
54872,2,46799,16,M ,19
42737,1,107226,16,M ,15
84394,1,59728,14,M ,12
15609,1,62425,4,F,17
88614,1,64995,23,F,16
22179,2,54670,21,F,16
28832,2,53366,4,F,4
93718,2,114800,26,M ,19
73164,1,63695,21,F,15
89155,3,62162,9,F,12
11465,4,49256,28,M ,1
27638,2,52674,23,M ,14
21179,1,77915,16,M ,13
44216,4,92328,29,F,5
21147,3,70187,21,F,1
73892,2,45115,16,F,12
18535,2,95920,27,F,8
47494,1,52599,20,M ,6
32708,1,87826,14,F,20
68630,3,83552,13,F,18
89878,1,72202,28,F,5
46146,3,97999,19,F,7
64196,4,63108,6,F,9
99430,2,120000,10,M ,7
20960,1,65714,1,M ,5
93758,3,60270,27,M ,10
37422,4,61242,29,M ,4
21887,2,57975,14,F,4
48251,3,59231,12,M ,15
54246,4,140920,7,F,1
59656,4,68829,17,M ,15
58658,1,70131,8,M ,13
99912,1,66593,17,F,17
45823,3,83552,18,M ,10
78202,4,80512,17,M ,19
23993,4,95920,22,M ,8
82368,4,66074,26,M ,11
80239,3,50750,21,M ,19
79654,1,47434,16,F,20
53174,3,64786,13,F,10
71483,1,61355,9,M ,8
96237,1,99280,14,F,12
47378,3,61154,28,F,16
77503,1,63108,8,M ,1
14121,2,57834,25,F,1
31866,1,55000,24,M ,17
99563,4,81584,11,M ,16
36377,2,62514,16,F,10
79966,1,62514,25,F,19
45123,3,92328,25,M ,1
18858,2,56847,13,F,3
85830,4,55315,15,F,8
64644,4,138888,23,F,18
35596,3,66738,25,M ,4
32840,4,77915,22,F,19
80545,3,100416,10,F,9
17036,1,74226,23,F,16
98892,4,57748,7,M ,3
81088,3,47001,9,M ,4
71500,1,58939,7,F,20
38900,3,65707,16,M ,19
37528,4,47211,3,M ,9
65371,4,59369,4,F,5
82748,2,58062,5,M ,18
96117,2,87826,23,M ,20
32751,3,68829,24,F,17
29182,3,72460,21,F,19
97283,1,57859,26,M ,15
96744,3,46664,20,F,7
45519,3,66541,6,M ,19
33723,1,63381,6,F,14
28645,4,52846,30,M ,20
64229,1,93396,20,M ,16
76119,3,63025,30,F,7
44310,4,70468,13,F,2
67326,2,68407,7,F,9
47780,2,66808,5,M ,20
87000,2,52624,25,F,7
71267,1,48888,22,F,5
28223,4,50470,29,F,7
22256,2,99351,9,F,6
28743,1,59231,23,M ,3
58010,3,57834,20,M ,1
27900,4,92329,14,M ,3
69783,3,54933,30,M ,19
92990,2,62162,26,M ,15
81788,1,70621,3,M ,10
11909,3,93093,14,F,11
85466,1,66808,21,F,1
43144,4,93046,11,F,19
79968,3,46998,6,F,5
31471,4,46335,6,F,3
93660,1,59728,23,F,9
31738,3,51920,7,F,8
48259,4,55875,24,F,14
61825,4,54005,3,F,16
52853,1,72640,10,F,8
48146,1,62068,3,F,13
67546,4,59728,17,M ,5
41896,3,47414,28,F,19
54584,1,58370,27,M ,19
89598,1,68099,18,F,19
22965,3,180000,6,F,19
18294,4,50274,25,F,5
41207,1,89883,25,M ,9
33287,1,64919,17,M ,7
84334,4,77915,20,M ,8
89672,1,51044,25,M ,11
92813,3,56149,23,F,8
12326,4,53250,15,F,15
49950,4,50428,20,M ,7
11743,4,83667,3,F,6
35216,2,63430,17,F,4
73801,4,57583,26,F,3
60736,3,51908,17,F,1
44178,4,56294,14,M ,18
50356,2,63003,6,F,6
72193,2,77692,9,M ,17
91851,1,68182,10,M ,20
31102,1,85028,26,F,17
34522,2,64816,22,M ,14
20896,4,56991,27,M ,4
44714,3,62065,5,M ,10
84958,2,62506,24,M ,5
29160,2,64995,20,M ,11
15649,2,50825,1,M ,6
61499,4,57575,12,M ,19
62575,2,74679,3,F,16
86595,3,55425,13,M ,4
37467,1,110929,19,F,3
41878,2,46664,5,M ,16
44387,3,105688,20,M ,2
52267,1,54670,19,F,4
89945,1,49256,8,M ,9
60866,2,52984,11,F,10
50487,4,63515,26,F,6
49869,3,70468,8,F,2
69404,3,66825,28,M ,19
64450,1,63478,30,M ,20
18435,1,108987,20,F,10
84680,4,46837,13,M ,17
55794,2,100416,17,F,15
38817,3,61584,25,F,14
20278,4,64520,16,F,13
96151,1,51337,27,M ,3
29105,2,63878,1,M ,2
53845,1,55425,8,M ,15
62545,2,104437,5,M ,20
12086,3,65729,18,M ,6
64470,3,59472,10,F,5
17027,3,57815,5,M ,20
45951,3,53171,9,M ,4
13785,2,53060,26,M ,2
64299,3,47414,23,F,7
39753,4,59231,14,M ,7
23292,4,47001,5,M ,7
26870,1,61656,18,F,1
88636,1,58709,4,M ,9
27868,2,52249,9,M ,4
31807,3,49256,3,M ,12
83110,4,65729,6,M ,9
30998,1,57575,12,M ,1
72981,2,61154,4,F,18
78776,4,61349,2,F,18
12623,1,52057,8,F,19
81744,4,90100,3,F,10
39841,2,50274,23,M ,3
21590,4,67237,4,F,8
51474,2,48888,29,M ,16
42989,1,87565,8,M ,10
22284,2,93093,10,F,6
52507,1,55965,10,F,15
16583,1,83552,12,F,18
34722,4,53189,28,F,19
74155,3,57954,1,M ,19
32450,4,61555,3,M ,6
83585,1,74669,26,F,18
69524,4,57568,2,M ,15
28647,3,50373,14,M ,4
62064,1,46738,8,F,12
28989,1,157000,29,M ,10
58190,2,87921,17,M ,18
45954,2,99280,16,M ,12
25134,1,57834,28,M ,4
93273,3,62425,24,F,20
84369,2,47001,18,M ,18
57312,2,53189,29,M ,16
39923,1,71860,13,M ,17
61218,2,53492,7,F,17
24145,2,53366,5,M ,1
50659,1,72992,13,M ,12
85256,4,80512,16,M ,12
37262,1,57859,18,F,8
73724,2,106367,20,F,16
47772,4,52505,9,M ,20
29236,3,83082,13,F,20
30541,1,63813,19,M ,18
12522,4,157000,27,F,18
51699,2,49773,29,F,3
11490,2,70545,4,M ,6
17284,2,60380,30,F,6
51345,3,70131,27,F,14
55398,1,67237,5,F,15
85360,2,47211,27,F,7
59561,4,83552,14,F,14
63134,4,60627,28,M ,14
31447,3,54237,6,M ,18
29447,4,62061,1,M ,13
19340,4,59231,26,F,11
20187,4,104437,2,M ,10
98061,4,60070,11,M ,3
46486,3,68898,9,M ,1
29154,1,55800,3,M ,14
35962,4,61656,4,M ,12
46218,1,148999,27,F,18
84792,3,55140,25,F,12
34138,2,63381,21,M ,2
27171,1,65902,10,M ,16
77920,3,64066,8,M ,12
40846,4,74241,6,F,12
12140,4,48495,28,M ,3
98179,3,52087,11,F,3
91708,1,70131,12,F,14
94261,3,59369,21,M ,2
92849,3,64971,11,F,6
23393,2,62957,8,F,7
95077,1,45395,3,M ,13
97607,4,101199,15,F,11
83843,4,46998,28,M ,16
30132,3,107226,17,F,4
35431,1,64021,3,F,15
71766,3,100416,11,M ,8
94509,2,100031,10,M ,19
17975,1,86214,16,M ,12
85928,3,68829,26,F,5
10992,4,71339,15,F,9
27392,1,61555,22,M ,5
73511,3,65714,11,F,19
96750,1,62061,30,M ,7
66431,2,62061,15,M ,10
27605,3,64397,22,M ,16
30333,4,52599,11,F,15
89325,3,100031,9,M ,9
65467,1,59472,3,F,5
79203,4,120000,5,M ,13
27641,4,65902,18,M ,16
11382,3,58523,24,F,1
61388,1,60380,12,F,18
88693,2,100416,23,F,16
55172,2,55800,13,F,12
15911,2,51777,8,M ,6
50755,3,55722,7,M ,7
19793,2,61422,14,F,7
98735,1,140920,9,F,6
45798,1,46120,23,M ,2
83956,4,64520,13,F,18
89094,2,66593,11,M ,1
26183,4,57568,18,F,4
77157,1,66825,8,F,18
95012,4,53366,23,F,17
64782,1,74312,24,M ,1
35395,1,52846,5,F,15
68208,4,138888,5,F,3
46975,2,54132,10,F,19
44480,4,57575,9,M ,6
93141,2,52624,1,F,9
38113,3,74326,2,F,19
41630,4,71966,23,F,19
50569,2,55315,19,M ,15
58118,4,56149,11,M ,2
46665,3,76029,5,M ,5
45920,2,46654,4,M ,17
68050,2,53366,16,M ,15
93137,2,74813,25,M ,17
54229,2,72640,12,M ,1
77213,2,53180,20,M ,10
91050,1,63515,16,M ,17
86393,4,52057,10,M ,16
62372,4,72460,30,F,13
97996,4,68099,23,F,6
63778,4,61729,17,F,6
47435,3,52249,14,M ,11
80122,1,97999,24,F,9
99984,4,68051,17,F,14
51895,4,63000,6,F,17
36647,3,63051,30,F,15
55215,4,63695,28,M ,5
14108,3,52249,27,F,20
54434,2,101199,15,F,1
86533,3,64816,17,F,7
43822,1,45115,10,M ,9
63824,1,60340,26,M ,11
95653,4,57859,10,F,8
80905,2,55875,2,F,12
51318,4,72202,25,M ,7
33459,2,49256,12,F,5
80280,4,55722,24,F,16
61766,4,51505,13,M ,3
73430,3,45115,22,F,13
89709,1,57575,1,M ,3
87879,3,57834,18,M ,14
83484,3,62065,5,M ,1
26474,2,68999,26,F,19
94125,1,64971,18,F,6
45069,1,87826,6,M ,20
55311,4,63381,16,F,7
73267,1,61555,10,F,4
56137,4,46664,25,F,14
64297,1,47414,1,M ,9
60830,4,60340,19,M ,7
93155,3,71776,26,F,1
99381,4,63450,5,M ,13
52902,3,90100,11,M ,2
76517,2,59472,23,M ,2
30832,1,62910,16,M ,17
32023,4,150290,4,M ,11
25824,3,63051,30,M ,1
81282,2,62425,4,F,12
23541,4,47414,17,F,11
15381,4,105688,26,M ,13
24983,3,74326,22,M ,16
63001,4,68999,12,F,6
58328,1,73330,7,F,1
70998,4,59238,25,F,6
34427,2,59026,18,M ,1
87497,3,66541,27,M ,6
35212,4,46120,25,M ,9
87975,3,58530,27,M ,1
64642,2,61962,20,M ,10
20503,1,70507,25,M ,17
46583,1,51337,14,F,20
73322,2,55875,5,F,18
72477,4,73330,23,F,7
68896,3,48513,3,F,4
95185,4,80512,21,M ,9
83045,1,62659,20,F,16
43776,4,87921,23,F,9
50761,1,52057,13,M ,10
66567,4,61584,4,M ,9
13656,1,62068,6,F,10
13706,3,53018,25,F,8
52779,2,150290,11,F,14
34929,4,59144,14,M ,13
67342,4,86214,24,M ,14
59855,1,49256,16,F,7
62469,2,64816,17,F,7
29685,1,61555,26,M ,17
79245,4,59892,7,M ,6
86098,3,110929,20,M ,14
16219,3,64816,9,F,5
52966,1,50428,30,F,10
69387,1,56991,27,F,4
71663,1,63000,23,F,13
56823,2,53180,21,M ,19
67479,2,85028,20,F,5
74205,1,64066,27,M ,10
96988,2,92329,27,F,14
60491,3,220450,20,F,18
19866,2,63878,4,F,16
77701,1,180000,28,M ,17
88502,2,61355,13,F,17
23076,4,62659,23,M ,6
24003,4,68099,5,F,4
45945,1,48513,18,M ,7
19769,4,62506,22,F,15
11570,1,72640,20,M ,8
46720,3,45115,19,F,17
42651,4,63973,12,F,11
91717,4,57583,2,M ,17
88270,3,63813,2,M ,7
37640,4,113999,4,M ,14
71997,3,67237,14,F,14
34864,1,178000,28,M ,11
80437,1,55000,19,F,17
53870,2,62061,3,F,15
39119,2,65893,4,F,17
11019,2,74669,1,F,11
10911,1,100031,7,M ,4
50972,2,60724,3,M ,2
43717,2,99020,20,M ,18
46056,2,58062,7,M ,20
71800,1,66825,4,F,7
81203,3,250000,2,F,17
60151,4,66738,10,M ,19
87304,4,71966,9,M ,9
91015,2,61656,19,F,14
88792,1,64919,4,F,19
58090,1,83667,15,M ,13
27009,4,64995,25,M ,17
48696,3,66593,11,F,7
90008,3,105700,20,F,18
85772,3,52249,21,F,18
40955,4,53366,12,M ,12
83606,3,58709,4,M ,3
48842,4,55315,24,F,18
40644,4,52599,9,M ,14
41822,3,64919,15,M ,20
24323,4,85028,7,M ,8
62245,4,72460,14,F,5
70830,3,68898,11,M ,20
81828,2,64995,15,M ,1
19770,2,45433,28,M ,4
67467,2,58273,7,M ,11
17357,4,52177,30,F,7
21862,4,58207,20,M ,5
44849,1,92328,6,M ,20
77409,4,64021,21,F,5
88064,1,68099,15,M ,9
92378,2,51337,12,M ,18
70967,3,64971,9,M ,12
41054,2,45046,20,M ,14
31000,4,51337,24,F,5
32341,2,63676,22,M ,18
27654,2,64955,9,M ,17
12142,1,50923,3,F,7
97638,1,63430,30,M ,17
90938,4,71860,24,F,16
54197,4,63000,8,F,2
15349,3,64991,5,M ,18
57360,4,56847,24,F,9
18469,3,60120,11,F,20
12380,4,58939,28,F,19
12359,1,53180,22,F,4
61801,3,95920,23,F,1
16873,4,56294,21,F,11
59371,4,62425,25,F,14
47986,4,64955,6,M ,11
92742,3,55875,18,M ,8
18983,4,104437,10,M ,7
78023,1,50178,8,M ,16
86638,1,87826,28,F,1
69906,1,150290,23,M ,8
43441,4,60380,28,M ,6
93106,2,93396,22,M ,10
92310,1,46799,27,M ,16
92187,3,51777,25,F,9
49419,1,60627,22,F,17
27946,1,93206,21,M ,2
19436,3,95920,26,M ,9
32794,2,70545,16,M ,4
55221,1,52057,7,F,12
21493,2,66593,16,F,4
17602,4,99280,18,F,18
81126,4,53189,13,F,15
99061,2,50825,25,M ,11
61837,4,89883,12,M ,17
41339,1,60446,30,F,10
79364,3,54933,1,M ,2
61870,3,99351,18,M ,13
27359,4,68407,2,M ,16
52172,4,52984,18,F,17
43510,3,50373,13,F,3
78273,3,83082,19,M ,7
64917,3,60340,11,M ,15
89213,4,51505,15,M ,1
57847,4,92329,21,F,15
33876,1,77692,18,M ,5
63427,3,45069,2,M ,4
60160,3,63381,23,M ,3
45665,1,63003,29,F,20
65194,3,89292,10,M ,17
22840,3,64246,8,M ,12
30929,1,66738,3,M ,9
67960,4,74417,17,F,8
51178,1,58523,6,M ,11
83122,2,65714,29,F,14
27623,1,58062,8,M ,11
95423,2,74226,10,M ,17
84181,2,48413,12,F,13
83069,3,72106,12,F,4
35561,1,55688,7,M ,16
24056,1,50470,28,F,8
72212,4,63813,16,F,7
94294,3,50923,29,M ,12
10360,3,105688,27,M ,4
94636,4,75281,5,F,5
32491,2,63108,15,F,16
80172,2,62506,4,F,16
36352,1,76029,18,M ,3
66031,4,72460,16,M ,15
24382,2,61568,30,M ,5
14437,3,51044,20,F,6
16027,2,92989,27,F,20
19690,3,82758,9,M ,9
27831,3,180000,5,M ,10
10938,4,65288,25,M ,20
77585,2,46335,15,M ,10
33719,3,138888,9,F,14
46616,2,50274,4,M ,20
61205,4,59892,2,M ,11
82350,3,250000,26,M ,18
73214,2,60446,10,M ,2
60715,2,66441,7,M ,1
62184,4,53189,22,F,4
79387,3,45046,11,F,19
10783,2,62506,22,M ,2
75724,2,68099,22,M ,2
58979,4,62425,3,F,17
81231,2,47434,11,F,7
66348,4,63353,5,F,14
11825,3,57815,24,M ,6
65880,4,67176,29,M ,16
65126,4,45069,22,F,3
18256,2,63450,8,M ,14
81484,1,50923,6,M ,13
55073,3,65310,2,M ,20
92325,3,62514,5,M ,18
96928,3,57575,23,M ,6
24369,2,50274,14,M ,7
84156,1,61349,18,F,19
90653,1,59124,8,F,16
76631,4,52087,29,F,2
88376,2,80512,26,F,2
65904,4,95920,9,F,4
66473,4,48413,21,M ,5
85558,3,85028,17,F,10
23835,4,63291,10,F,18
79663,4,52249,29,M ,6
52836,3,58523,30,M ,15
83362,2,97999,3,M ,9
67274,1,62425,10,M ,5
70039,4,103613,17,M ,10
54101,4,51259,7,F,16
10925,2,63515,20,F,13
12535,2,77915,14,M ,12
15532,3,68182,16,F,15
83266,1,50825,13,M ,12
47422,1,51337,21,M ,1
25087,2,64724,9,F,16
65841,1,67176,19,M ,4
13942,3,63322,14,M ,11
30671,3,51337,23,M ,2
62474,1,72640,22,F,15
27620,3,64021,18,M ,18
62697,2,100416,7,M ,2
60632,2,61242,14,M ,9
79658,1,66441,19,F,13
56052,2,96820,8,F,8
51689,1,83082,17,M ,5
58431,1,52057,3,M ,16
90564,2,70468,1,M ,11
45132,4,59026,21,M ,19
44842,1,63878,9,F,7
65053,2,61844,4,M ,2
89745,1,50470,9,M ,20
13319,1,45433,10,M ,6
62534,1,65729,5,F,7
25760,3,60120,8,M ,6
13189,3,46428,8,M ,13
25270,1,65729,23,M ,2
13385,2,62068,8,F,15
64306,2,101199,10,F,13
91157,3,50428,13,M ,20
88938,4,72992,2,F,11
47584,3,61809,21,M ,6
24871,1,46428,10,F,10
61400,2,96820,25,F,2
96434,1,60070,16,F,3
50243,3,63025,7,F,17
95976,3,53180,3,M ,20
31526,1,58370,4,F,8
94739,1,74813,17,F,1
80459,2,93396,16,F,4
20616,4,52177,25,M ,6
28587,2,63478,24,M ,18
63199,2,83363,12,F,9
67862,1,55578,11,M ,15
19281,4,55965,29,M ,17
58870,3,53366,15,M ,1
51997,1,50428,12,F,6
56193,3,70187,28,F,3
71575,3,74669,26,M ,4
34991,3,47750,19,M ,20
68735,4,71339,12,M ,9
36305,1,50274,18,F,13
94909,3,54237,7,M ,8
62802,3,88976,8,M ,16
20709,1,57748,9,M ,9
54700,4,50274,3,M ,14
64669,1,53180,30,M ,12
53136,1,74813,2,M ,2
95309,3,62810,8,M ,8
73080,1,83667,19,M ,9
31652,2,150290,14,M ,11
85482,1,67176,1,F,7
91469,1,93396,1,M ,12
19821,3,50274,6,M ,2
63949,4,74312,16,M ,7
71415,2,64738,9,F,11
60785,2,148999,6,F,5
24567,3,70545,27,F,5
83444,3,49920,17,F,5
58586,3,55000,23,F,4
71568,4,148999,15,F,5
64551,2,62514,23,M ,13
37475,1,96820,12,M ,17
89948,4,64397,18,M ,10
98733,3,56339,3,F,13
81440,4,51505,27,F,15
25724,3,47001,30,F,10
12065,3,46837,27,M ,2
25103,4,55578,12,F,7
85665,2,62506,2,M ,18
25523,4,60380,15,M ,7
47939,3,56149,7,F,17
52867,4,72460,14,M ,16
11454,3,62061,23,M ,9
90440,3,54005,26,M ,3
98584,4,75188,12,M ,3
90954,3,148999,28,M ,5
93398,2,62957,17,M ,3
35951,3,53366,30,M ,11
46804,1,56339,2,M ,14
67439,3,63000,8,M ,4
48539,2,54285,20,M ,10
36673,1,53564,10,F,4
11868,3,93206,4,F,17
30657,1,57815,20,F,1
22500,4,57834,24,M ,2
79790,3,52846,20,F,6
12245,1,59472,24,F,7
65142,3,72460,17,M ,2
37211,4,83667,13,M ,19
18695,3,66541,2,F,18
32373,4,46428,24,M ,11
32589,4,96820,8,M ,14
51226,2,55722,27,F,9
88575,3,104437,7,M ,9
99567,2,60627,1,M ,16
37585,2,120000,3,M ,18
87564,3,46664,9,F,15
84858,3,93093,9,F,4
82623,2,55425,2,M ,17
36312,4,52087,18,F,14
41980,4,220450,1,F,4
28749,3,68051,8,F,1
76878,2,74417,25,M ,14
96012,1,68099,20,F,7
61549,4,59728,17,M ,4
37828,4,59026,3,F,19
95117,2,52599,21,M ,7
15382,4,73330,24,F,9
85135,3,47211,23,F,20
13187,2,59026,14,F,10
